,Memcache,Cassandra,Tensorflow
2018-09-07T09:34:46.537043,189.8821331,949.4372503,0
2018-09-07T09:34:48.010990,188.2952606,933.8123168,0
2018-09-07T09:34:48.537017,188.1891577,934.291644,0
2018-09-07T09:34:50.010970,190.1576826,926.2618259,0
2018-09-07T09:34:50.537011,189.3258335,924.0547187,0
2018-09-07T09:34:52.010951,189.5186245,932.2104235,0
2018-09-07T09:34:52.537008,189.8675663,928.5349578,0
2018-09-07T09:34:54.010956,189.3408195,927.7623344,0
2018-09-07T09:34:54.537034,187.1952205,934.8977908,0
2018-09-07T09:34:56.010995,187.8279159,941.0365787,0
2018-09-07T09:34:56.537036,188.631636,933.9023746,0
2018-09-07T09:34:58.010994,188.4540551,939.2763133,0
2018-09-07T09:34:58.537048,190.2220245,944.1983867,0
2018-09-07T09:35:00.010986,187.1675539,929.9397874,0
2018-09-07T09:35:00.537023,187.1820135,928.776873,0
2018-09-07T09:35:02.010998,191.4691876,929.8365549,0
2018-09-07T09:35:02.537018,192.1032303,916.504972,0
2018-09-07T09:35:04.010998,189.3351797,917.3513621,0
2018-09-07T09:35:04.537030,188.7942481,941.3792498,0
2018-09-07T09:35:06.010956,190.7419832,933.9302413,0
2018-09-07T09:35:06.537020,190.5365613,920.1549727,0
2018-09-07T09:35:08.010986,188.4248236,918.3763732,0
2018-09-07T09:35:08.537040,188.5664982,915.6209211,0
2018-09-07T09:35:10.010979,190.509972,884.7514295,0
2018-09-07T09:35:10.537038,190.3380705,881.102041,0
2018-09-07T09:35:12.010955,190.3837627,869.7550079,0
2018-09-07T09:35:12.537544,189.8608175,867.4746017,0
2018-09-07T09:35:14.010988,188.3726912,884.6334544,0
2018-09-07T09:35:14.537007,189.4697711,880.2237117,0
2018-09-07T09:35:16.010989,190.4139217,883.6414101,0
2018-09-07T09:35:16.537033,190.6299194,889.9358034,0
2018-09-07T09:35:18.010958,192.243696,881.2895428,0
2018-09-07T09:35:18.537009,192.5011444,878.9703978,0
2018-09-07T09:35:20.010989,190.4943816,879.9205379,0
2018-09-07T09:35:20.537004,190.0800826,880.2568951,0
2018-09-07T09:35:22.010976,191.8752715,882.4614059,0
2018-09-07T09:35:22.537037,192.0740182,881.1215145,0
2018-09-07T09:35:24.010993,190.6653628,879.3179087,0
2018-09-07T09:35:24.537043,190.7158661,882.2667145,0
2018-09-07T09:35:26.010988,190.458236,885.0931988,0
2018-09-07T09:35:26.537011,190.3156018,883.4777427,0
2018-09-07T09:35:28.010987,190.2304732,867.6291728,0
2018-09-07T09:35:28.537030,190.2710279,842.0594432,0
2018-09-07T09:35:30.010983,191.1117506,783.986718,0
2018-09-07T09:35:30.537053,191.0478393,810.4461278,0
2018-09-07T09:35:32.010980,190.9090325,820.259109,0
2018-09-07T09:35:32.537046,191.0661184,793.1422286,0
2018-09-07T09:35:34.010994,191.4463825,823.5719455,0
2018-09-07T09:35:34.537028,191.2482555,829.2650342,0
2018-09-07T09:35:36.010963,189.766477,805.4334839,0
2018-09-07T09:35:36.537019,190.468508,813.0949222,0
2018-09-07T09:35:38.010969,190.1342753,837.8367234,0
2018-09-07T09:35:38.537006,189.8776443,830.7142762,0
2018-09-07T09:35:40.010958,191.9099097,823.5910642,0
2018-09-07T09:35:40.537021,191.3497411,834.2535972,0
2018-09-07T09:35:42.010996,190.8756219,815.4140435,0
2018-09-07T09:35:42.537033,190.8029658,805.1790262,0
2018-09-07T09:35:44.011000,190.8386913,827.0083889,0
2018-09-07T09:35:44.537010,191.108368,827.9947345,0
2018-09-07T09:35:46.010967,191.4233687,855.3049352,0
2018-09-07T09:35:46.537022,191.8006151,887.9183729,0
2018-09-07T09:35:48.010959,191.4814166,922.0565512,0
2018-09-07T09:35:48.537040,191.4821023,887.5193788,0
2018-09-07T09:35:50.010975,190.4303902,835.7581996,0
2018-09-07T09:35:50.537041,189.1889606,840.9667126,0
2018-09-07T09:35:52.010993,190.6261659,830.7051326,0
2018-09-07T09:35:52.537025,191.1221511,828.3002387,0
2018-09-07T09:35:54.010960,191.2425719,835.3450179,0
2018-09-07T09:35:54.537045,191.3711208,851.9340248,0
2018-09-07T09:35:56.010973,189.5675498,846.3832054,0
2018-09-07T09:35:56.537025,190.0304971,831.7018764,0
2018-09-07T09:35:58.010984,191.2360431,850.7123749,0
2018-09-07T09:35:58.537024,191.2482954,850.9988234,0
2018-09-07T09:36:00.010958,190.8193371,844.4017427,0
2018-09-07T09:36:00.537046,189.9266509,857.8166758,0
2018-09-07T09:36:02.010973,191.0481423,837.1482031,0
2018-09-07T09:36:02.537017,190.3378735,830.7256372,0
2018-09-07T09:36:04.010994,191.6760997,854.8932156,0
2018-09-07T09:36:04.537018,192.2065198,844.0862116,0
2018-09-07T09:36:06.010989,188.3550694,851.031049,0
2018-09-07T09:36:06.537008,188.9983473,855.6168066,0
2018-09-07T09:36:08.010961,191.1209846,839.1369369,0
2018-09-07T09:36:08.537024,191.4335097,859.6942951,0
2018-09-07T09:36:10.010970,191.7634646,843.0069181,0
2018-09-07T09:36:10.537012,190.2763589,817.4378622,0
2018-09-07T09:36:12.010956,189.9885147,832.3395468,0
2018-09-07T09:36:12.537052,191.1631268,830.6096921,0
2018-09-07T09:36:14.010995,190.9550849,835.2617646,0
2018-09-07T09:36:14.537053,190.6884205,853.0195924,0
2018-09-07T09:36:16.010962,192.5195012,843.1687784,0
2018-09-07T09:36:16.537055,192.8943683,839.1852098,0
2018-09-07T09:36:18.010989,191.2575298,853.9900488,0
2018-09-07T09:36:18.537015,191.1881164,844.7315194,0
2018-09-07T09:36:20.010968,191.8847661,851.5020732,0
2018-09-07T09:36:20.537059,191.8796379,853.8548864,0
2018-09-07T09:36:22.010991,191.3791596,833.1184387,0
2018-09-07T09:36:22.537039,190.9750473,848.4575273,0
2018-09-07T09:36:24.010994,190.2984139,851.4382553,0
2018-09-07T09:36:24.537009,190.7652414,835.9889929,0
2018-09-07T09:36:26.010961,190.5551225,850.5780945,0
2018-09-07T09:36:26.537019,190.7415223,849.6359835,0
2018-09-07T09:36:28.010984,191.5405889,840.2317612,0
2018-09-07T09:36:28.537005,191.1235903,849.6852389,0
2018-09-07T09:36:30.010957,191.6544609,818.0289394,0
2018-09-07T09:36:30.537021,191.717525,823.1198554,0
2018-09-07T09:36:32.010972,191.438979,842.7311862,0
2018-09-07T09:36:32.537513,191.6588708,822.8826687,0
2018-09-07T09:36:34.010995,191.974952,848.43728,0
2018-09-07T09:36:34.537013,191.857551,856.1027257,0
2018-09-07T09:36:36.011000,190.5214678,828.1819384,0
2018-09-07T09:36:36.537012,190.797159,842.8658046,0
2018-09-07T09:36:38.010964,191.4426677,855.9560093,0
2018-09-07T09:36:38.537014,191.1815809,839.0008382,0
2018-09-07T09:36:40.010999,189.2564147,849.0608184,0
2018-09-07T09:36:40.537039,189.2647038,849.4957036,0
2018-09-07T09:36:42.010991,189.8701849,848.1361231,0
2018-09-07T09:36:42.537030,188.954568,855.6104859,0
2018-09-07T09:36:44.010966,188.9391176,839.1214632,0
2018-09-07T09:36:44.537048,189.4662519,838.9348826,0
2018-09-07T09:36:46.010997,190.0737537,856.6236051,0
2018-09-07T09:36:46.537017,190.8782628,850.2449174,0
2018-09-07T09:36:48.010963,191.5832119,853.4964795,0
2018-09-07T09:36:48.537045,190.9075162,849.8346799,0
2018-09-07T09:36:50.010967,191.4612537,812.4000846,0
2018-09-07T09:36:50.537030,191.9113675,828.8189252,0
2018-09-07T09:36:52.010981,193.42523,591.3366775,0
2018-09-07T09:36:52.537044,194.4908512,359.1376868,0
2018-09-07T09:36:54.011010,197.5667,0.512731129,0
2018-09-07T09:36:54.537067,198.0441676,0.494112409,0
2018-09-07T09:36:56.010995,198.532109,0.811133211,0
2018-09-07T09:36:56.537045,198.7483545,0.826519564,0
2018-09-07T09:36:58.010977,195.8584163,256.4428406,0
2018-09-07T09:36:58.537052,194.0600628,486.4214078,0
2018-09-07T09:37:00.010986,190.2952654,893.869988,0
2018-09-07T09:37:00.537033,190.4075261,880.717507,0
2018-09-07T09:37:02.010954,191.8985199,847.2167725,0
2018-09-07T09:37:02.537022,191.1761023,847.3973476,0
2018-09-07T09:37:04.010959,190.7737428,821.7502829,0
2018-09-07T09:37:04.537015,191.2418356,833.4976141,0
2018-09-07T09:37:06.010957,189.1456303,853.2179076,0
2018-09-07T09:37:06.537013,188.8123654,843.1004354,0
2018-09-07T09:37:08.010990,190.3068257,851.2693877,0
2018-09-07T09:37:08.537003,191.1005884,844.4792936,0
2018-09-07T09:37:10.010974,192.8345775,809.5833323,0
2018-09-07T09:37:10.537052,191.9456814,826.2694001,0
2018-09-07T09:37:12.010988,191.0095173,817.9839039,0
2018-09-07T09:37:12.537028,186.3892787,796.9698061,0
2018-09-07T09:37:14.010994,167.0362556,838.9871798,0
2018-09-07T09:37:14.537090,164.4232163,846.5793282,0
2018-09-07T09:37:16.010992,166.5532847,842.267294,0
2018-09-07T09:37:16.537016,170.3101773,843.0404489,0
2018-09-07T09:37:18.010962,172.1317362,816.1585864,0
2018-09-07T09:37:18.537039,162.9641184,837.9969324,0
2018-09-07T09:37:20.010999,179.2156681,851.9753091,0
2018-09-07T09:37:20.537032,192.0772427,829.4744852,0
2018-09-07T09:37:22.010945,191.0694776,855.3088611,0
2018-09-07T09:37:22.537029,190.8909498,858.2329539,0
2018-09-07T09:37:24.010985,191.1291013,841.8521656,0
2018-09-07T09:37:24.537020,191.3697801,851.3667752,0
2018-09-07T09:37:26.010979,190.8695866,897.4593542,0
2018-09-07T09:37:26.537013,191.0143799,914.2384095,0
2018-09-07T09:37:28.010983,189.8494116,920.4572693,0
2018-09-07T09:37:28.537023,188.967283,896.5624654,0
2018-09-07T09:37:30.010956,189.6931173,838.302187,0
2018-09-07T09:37:30.537012,190.8055041,839.3587812,0
2018-09-07T09:37:32.010975,188.7209056,858.7375437,0
2018-09-07T09:37:32.537530,187.2592495,853.4868126,0
2018-09-07T09:37:34.010990,189.8839829,866.235561,0
2018-09-07T09:37:34.537026,190.6337631,880.80967,0
2018-09-07T09:37:36.010995,189.6469053,872.8798538,0
2018-09-07T09:37:36.537035,189.792089,881.8693551,0
2018-09-07T09:37:38.010989,190.8113631,874.059894,0
2018-09-07T09:37:38.537023,191.7072354,873.0993085,0
2018-09-07T09:37:40.010964,192.4960317,879.4463418,0
2018-09-07T09:37:40.537039,190.3731273,880.0664948,0
2018-09-07T09:37:42.010944,190.6508536,889.8287883,0
2018-09-07T09:37:42.537044,192.0297407,879.8683398,0
2018-09-07T09:37:44.010985,190.3559647,917.2438554,0
2018-09-07T09:37:44.537039,190.4678386,913.8935183,0
2018-09-07T09:37:46.010961,189.1099832,929.3055425,0
2018-09-07T09:37:46.537015,184.5616117,959.619062,0
2018-09-07T09:37:48.010947,184.9605259,967.5271842,0
2018-09-07T09:37:48.537035,188.9859923,966.5445668,0
2018-09-07T09:37:50.010993,190.6009176,962.2379134,0
2018-09-07T09:37:50.537013,190.3878331,962.7195481,0
2018-09-07T09:37:52.010992,190.0163511,963.6404298,0
2018-09-07T09:37:52.537502,191.1153615,962.8257916,0
2018-09-07T09:37:54.010983,191.6019712,968.1711532,0
2018-09-07T09:37:54.536995,189.8350403,962.2755374,0
2018-09-07T09:37:56.011013,188.6195956,932.5195766,0
2018-09-07T09:37:56.537048,189.2885162,912.2932346,0
2018-09-07T09:37:58.010963,188.8795866,899.2171659,0
2018-09-07T09:37:58.537039,189.8935099,916.0031807,0
2018-09-07T09:38:00.010987,190.175245,921.2801969,0
2018-09-07T09:38:00.537017,189.0038755,911.7252324,0
2018-09-07T09:38:02.010965,190.1143569,899.747907,0
2018-09-07T09:38:02.537015,191.3209505,890.1183417,0
2018-09-07T09:38:04.010958,190.0415011,886.1648568,0
2018-09-07T09:38:04.537030,189.3419582,887.4825416,0
2018-09-07T09:38:06.010995,190.9636286,889.9495335,0
2018-09-07T09:38:06.537036,190.7725323,894.9555639,0
2018-09-07T09:38:08.010959,189.7974255,882.7636715,0
2018-09-07T09:38:08.537013,189.4882046,887.3986493,0
2018-09-07T09:38:10.010976,190.3023775,867.0184536,0
2018-09-07T09:38:10.537016,191.0056529,867.4567045,0
2018-09-07T09:38:12.010993,190.8168251,863.9087598,0
2018-09-07T09:38:12.537473,190.1109282,860.536121,0
2018-09-07T09:38:14.010962,190.0413467,884.6439213,0
2018-09-07T09:38:14.537046,190.8860433,889.1910172,0
2018-09-07T09:38:16.010964,191.1869311,890.5702185,0
2018-09-07T09:38:16.537040,190.9678577,882.9616644,0
2018-09-07T09:38:18.010970,190.4253147,893.6769431,0
2018-09-07T09:38:18.537020,190.703828,886.7997973,0
2018-09-07T09:38:20.010983,190.3732393,887.8823527,0
2018-09-07T09:38:20.537025,189.225489,893.7705561,0
2018-09-07T09:38:22.010974,189.2513452,893.948424,0
2018-09-07T09:38:22.537015,190.6331886,896.6992271,0
2018-09-07T09:38:24.010961,191.1713185,898.1560228,0
2018-09-07T09:38:24.537031,190.9437106,892.3935428,0
2018-09-07T09:38:26.010965,191.5238043,889.3624654,0
2018-09-07T09:38:26.537035,191.1625873,901.7228086,0
2018-09-07T09:38:28.010961,191.0983049,889.2592112,0
2018-09-07T09:38:28.537039,190.9156543,892.7681283,0
2018-09-07T09:38:30.011007,190.5908964,875.5482881,0
2018-09-07T09:38:30.537020,191.4006871,872.2659211,0
2018-09-07T09:38:32.010973,192.5274487,866.5763167,0
2018-09-07T09:38:32.537015,192.1084826,865.6529224,0
2018-09-07T09:38:34.010995,190.6819481,891.1651112,0
2018-09-07T09:38:34.537001,190.6818802,887.4846175,0
2018-09-07T09:38:36.010953,189.3493966,906.1770267,0
2018-09-07T09:38:36.537019,189.5949535,900.3080988,0
2018-09-07T09:38:38.010983,190.0405791,895.2294166,0
2018-09-07T09:38:38.537020,189.5415897,894.2987266,0
2018-09-07T09:38:40.010964,189.3008067,895.7131396,0
2018-09-07T09:38:40.537014,189.6018123,896.1944073,0
2018-09-07T09:38:42.010992,189.1707771,894.7705789,0
2018-09-07T09:38:42.537003,190.1743913,893.4749348,0
2018-09-07T09:38:44.010997,192.6022723,892.4977675,0
2018-09-07T09:38:44.537035,191.565062,899.3097055,0
2018-09-07T09:38:46.010980,191.1675611,885.5294524,0
2018-09-07T09:38:46.537048,191.3699885,893.8603173,0
2018-09-07T09:38:48.010957,191.4304754,895.8992226,0
2018-09-07T09:38:48.537010,190.4803356,892.6940878,0
2018-09-07T09:38:50.010986,189.3774437,872.9951494,0
2018-09-07T09:38:50.537011,189.8516696,885.8748857,0
2018-09-07T09:38:52.010953,189.99681,967.2934467,0
2018-09-07T09:38:52.537544,189.7838116,964.9125661,0
2018-09-07T09:38:54.010986,188.5697064,930.8011271,0
2018-09-07T09:38:54.537029,188.721208,926.558758,0
2018-09-07T09:38:56.010964,191.2435622,918.9178575,0
2018-09-07T09:38:56.537053,190.1687573,919.6052291,0
2018-09-07T09:38:58.010957,187.2054189,926.0690626,0
2018-09-07T09:38:58.537011,188.4866123,919.8390721,0
2018-09-07T09:39:00.010969,190.6426003,925.5451224,0
2018-09-07T09:39:00.537022,190.8663333,931.0519914,0
2018-09-07T09:39:02.010999,190.6559385,929.1585858,0
2018-09-07T09:39:02.537020,189.7733637,929.4077601,0
2018-09-07T09:39:04.010987,188.5230027,932.8798437,0
2018-09-07T09:39:04.537022,188.1874679,927.0796325,0
2018-09-07T09:39:06.010994,188.038453,925.3462073,0
2018-09-07T09:39:06.537014,188.6806525,930.476599,0
2018-09-07T09:39:08.010988,190.5538364,931.9697784,0
2018-09-07T09:39:08.537040,191.2191959,930.2987642,0
2018-09-07T09:39:10.010963,190.5065362,922.3154412,0
2018-09-07T09:39:10.537010,190.4443504,921.8440688,0
2018-09-07T09:39:12.010968,190.3560772,926.4956552,0
2018-09-07T09:39:12.537046,189.9046703,924.6390753,0
2018-09-07T09:39:14.010958,187.8759636,927.5878455,0
2018-09-07T09:39:14.537030,187.2995774,933.6376479,0
2018-09-07T09:39:16.010963,190.3584646,930.4759506,0
2018-09-07T09:39:16.537032,191.3424415,927.3791493,0
2018-09-07T09:39:18.010982,188.9061762,929.1478385,0
2018-09-07T09:39:18.537029,188.3450414,925.1823048,0
2018-09-07T09:39:20.010984,190.2953405,933.1481765,0
2018-09-07T09:39:20.537020,189.3138431,939.7063958,0
2018-09-07T09:39:22.010996,188.4794955,934.4472217,0
2018-09-07T09:39:22.537034,189.5457892,933.9639644,0
2018-09-07T09:39:24.010969,188.8080035,935.2951078,0
2018-09-07T09:39:24.537026,188.8568642,931.1862976,0
2018-09-07T09:39:26.010966,190.8861832,935.7124213,0
2018-09-07T09:39:26.537035,191.821898,939.6840272,0
2018-09-07T09:39:28.010978,191.7532297,931.9727574,0
2018-09-07T09:39:28.537047,190.663215,930.9218246,0
2018-09-07T09:39:30.010993,188.5650518,919.7832006,0
2018-09-07T09:39:30.537035,189.0285279,920.7604357,0
2018-09-07T09:39:32.010980,191.1722299,935.3191365,0
2018-09-07T09:39:32.537020,191.4102306,929.3896,0
2018-09-07T09:39:34.010978,190.4032882,931.1108599,0
2018-09-07T09:39:34.537063,187.6114412,937.521709,0
2018-09-07T09:39:36.010969,187.3951912,931.9705716,0
2018-09-07T09:39:36.537011,187.4441963,931.9456033,0
2018-09-07T09:39:38.010971,186.3862566,933.3712996,0
2018-09-07T09:39:38.537039,185.9827913,931.9609973,0
2018-09-07T09:39:40.010968,187.8896788,940.4231938,0
2018-09-07T09:39:40.537016,190.7136518,936.4945294,0
2018-09-07T09:39:42.010998,188.4758482,926.2840303,0
2018-09-07T09:39:42.537041,188.7587529,929.8302334,0
2018-09-07T09:39:44.010971,187.7187135,932.1825972,0
2018-09-07T09:39:44.537018,187.0766513,932.2224835,0
2018-09-07T09:39:46.010955,190.1460777,930.9599099,0
2018-09-07T09:39:46.537016,190.1835011,929.847847,0
2018-09-07T09:39:48.011001,187.0257163,931.6527133,0
2018-09-07T09:39:48.537044,187.9450641,927.098791,0
2018-09-07T09:39:50.010998,190.5297568,923.0062895,0
2018-09-07T09:39:50.537015,189.5388485,924.8304202,0
2018-09-07T09:39:52.010964,189.9509304,925.0159396,0
2018-09-07T09:39:52.537520,191.0578059,926.546679,0
2018-09-07T09:39:54.010946,190.593915,927.2176287,0
2018-09-07T09:39:54.537003,190.2688928,928.420078,0
2018-09-07T09:39:56.010995,191.2599268,931.4360307,0
2018-09-07T09:39:56.537050,190.1751847,933.3199456,0
2018-09-07T09:39:58.010956,189.8058539,932.6988135,0
2018-09-07T09:39:58.537040,191.7010708,806.8206444,0
2018-09-07T09:40:00.010980,198.5208643,119.3333329,0
2018-09-07T09:40:00.537043,198.978791,0.501969763,0
2018-09-07T09:40:02.011002,197.9735917,0.862878866,0
2018-09-07T09:40:02.537057,198.2000621,0.867368753,0
2018-09-07T09:40:04.011003,197.9974178,5.900165799,0
2018-09-07T09:40:04.537049,196.9282235,129.3346594,0
2018-09-07T09:40:06.010999,191.8799015,780.7381468,0
2018-09-07T09:40:06.537017,191.1776603,912.2501477,0
2018-09-07T09:40:08.010988,190.5645646,949.0060918,0
2018-09-07T09:40:08.537031,190.7978121,936.1186319,0
2018-09-07T09:40:10.010987,190.1595108,855.5914691,0
2018-09-07T09:40:10.537036,190.0245857,856.4100785,0
2018-09-07T09:40:12.010957,191.0607213,911.6425308,0
2018-09-07T09:40:12.537454,191.3539338,918.4494581,0
2018-09-07T09:40:14.010968,189.2105275,926.6317779,0
2018-09-07T09:40:14.537003,188.6410953,929.3980309,0
2018-09-07T09:40:16.010950,187.568013,935.728527,0
2018-09-07T09:40:16.537036,187.514046,921.368947,0
2018-09-07T09:40:18.010964,190.4618216,920.8172141,0
2018-09-07T09:40:18.537063,188.1706067,924.8672065,0
2018-09-07T09:40:20.010987,156.8381201,921.7752651,0
2018-09-07T09:40:20.537012,145.086231,936.4493913,0
2018-09-07T09:40:22.010969,149.9518798,924.3232536,0
2018-09-07T09:40:22.537042,149.5769174,920.8920497,0
2018-09-07T09:40:24.010992,143.7644919,923.7723437,0
2018-09-07T09:40:24.537014,147.4362496,901.1521711,0
2018-09-07T09:40:26.010995,162.0778149,904.4981849,0
2018-09-07T09:40:26.537050,173.0863158,906.6994836,0
2018-09-07T09:40:28.010985,192.297758,919.7631976,0
2018-09-07T09:40:28.537057,192.6196915,926.0557219,0
2018-09-07T09:40:30.010968,191.192815,872.7637752,0
2018-09-07T09:40:30.537020,190.1614166,870.3302651,0
2018-09-07T09:40:32.010987,190.6937321,876.892329,0
2018-09-07T09:40:32.537042,190.952575,884.6243616,0
2018-09-07T09:40:34.010999,189.9730413,873.3961962,0
2018-09-07T09:40:34.537031,190.6562902,875.8173422,0
2018-09-07T09:40:36.010947,191.0970376,895.4430784,0
2018-09-07T09:40:36.537013,190.8317564,889.5757366,0
2018-09-07T09:40:38.010962,188.3405558,899.1989354,0
2018-09-07T09:40:38.537020,188.3817339,897.5627283,0
2018-09-07T09:40:40.010993,189.5304492,850.7508573,0
2018-09-07T09:40:40.537047,188.9169903,858.6421927,0
2018-09-07T09:40:42.010985,190.6955897,868.5393341,0
2018-09-07T09:40:42.537003,190.4568154,849.9381369,0
2018-09-07T09:40:44.010990,189.4569966,810.2031715,0
2018-09-07T09:40:44.537044,190.6150823,811.132456,0
2018-09-07T09:40:46.010971,191.8288398,820.6442868,0
2018-09-07T09:40:46.537046,191.4099003,789.4164682,0
2018-09-07T09:40:48.010970,190.9118144,796.8177035,0
2018-09-07T09:40:48.537018,190.9854021,797.4971172,0
2018-09-07T09:40:50.011000,191.1701798,743.9714155,0
2018-09-07T09:40:50.537039,191.2161378,766.4252018,0
2018-09-07T09:40:52.010967,191.4242743,753.8608028,0
2018-09-07T09:40:52.537503,191.3567708,718.972673,0
2018-09-07T09:40:54.010984,192.5981218,765.6930631,0
2018-09-07T09:40:54.537000,192.5080068,777.3954459,0
2018-09-07T09:40:56.010984,190.722641,766.9562097,0
2018-09-07T09:40:56.537021,190.5654838,770.9985185,0
2018-09-07T09:40:58.010990,191.0312017,756.1998275,0
2018-09-07T09:40:58.537040,191.1501879,750.4242025,0
2018-09-07T09:41:00.010989,191.2702814,774.3136842,0
2018-09-07T09:41:00.537012,190.3445083,773.3092116,0
2018-09-07T09:41:02.010967,189.7661827,764.3496243,0
2018-09-07T09:41:02.537060,191.105843,774.1557239,0
2018-09-07T09:41:04.010967,191.1319424,751.8365242,0
2018-09-07T09:41:04.537049,190.9334229,743.8094914,0
2018-09-07T09:41:06.010968,192.0048322,887.4958608,0
2018-09-07T09:41:06.537021,191.6074714,928.2670405,0
2018-09-07T09:41:08.010984,190.4582652,870.0004551,0
2018-09-07T09:41:08.537040,190.1784316,867.5499914,0
2018-09-07T09:41:10.010991,189.4800431,872.2785532,0
2018-09-07T09:41:10.537020,188.3771141,871.0879849,0
2018-09-07T09:41:12.010926,190.3039597,871.8828279,0
2018-09-07T09:41:12.537058,192.0040964,853.4565578,0
2018-09-07T09:41:14.010974,190.5752041,838.2258634,0
2018-09-07T09:41:14.537033,190.7696636,867.2451665,0
2018-09-07T09:41:16.010960,190.9575074,811.7797401,0
2018-09-07T09:41:16.537011,190.8682368,761.4603991,0
2018-09-07T09:41:18.010956,191.8469271,771.116677,0
2018-09-07T09:41:18.537031,192.166659,771.0632424,0
2018-09-07T09:41:20.010955,190.8049828,741.1457737,0
2018-09-07T09:41:20.537051,190.515129,769.3092262,0
2018-09-07T09:41:22.010966,191.5781107,769.8457867,0
2018-09-07T09:41:22.537018,190.8480088,741.6976879,0
2018-09-07T09:41:24.010978,190.8564221,774.1035037,0
2018-09-07T09:41:24.537009,191.3903294,775.9481095,0
2018-09-07T09:41:26.010972,189.22414,741.4061247,0
2018-09-07T09:41:26.537034,189.9713585,764.045138,0
2018-09-07T09:41:28.010982,191.5817706,771.6141409,0
2018-09-07T09:41:28.537001,190.9069177,744.8639643,0
2018-09-07T09:41:30.010966,191.6920109,748.2762869,0
2018-09-07T09:41:30.537046,191.6849934,749.816404,0
2018-09-07T09:41:32.010991,191.2409019,731.3149382,0
2018-09-07T09:41:32.537524,191.4689258,740.427974,0
2018-09-07T09:41:34.010984,191.3959415,758.8569472,0
2018-09-07T09:41:34.537032,190.9096344,752.4437356,0
2018-09-07T09:41:36.010969,191.2150326,773.3669144,0
2018-09-07T09:41:36.537020,191.8480309,771.2818979,0
2018-09-07T09:41:38.010964,191.7461178,740.0261724,0
2018-09-07T09:41:38.537043,191.2774777,740.0714294,0
2018-09-07T09:41:40.010950,192.0824061,769.9344935,0
2018-09-07T09:41:40.537008,191.6498959,798.8466577,0
2018-09-07T09:41:42.010956,191.6690764,867.9451429,0
2018-09-07T09:41:42.537049,192.0148709,868.8022726,0
2018-09-07T09:41:44.010964,191.4658174,791.2307783,0
2018-09-07T09:41:44.537009,191.6783927,786.0783625,0
2018-09-07T09:41:46.010963,192.042751,780.1142268,0
2018-09-07T09:41:46.537011,192.6109598,763.7455138,0
2018-09-07T09:41:48.010956,191.253574,793.3975067,0
2018-09-07T09:41:48.537042,190.6277254,787.783603,0
2018-09-07T09:41:50.011004,190.8919579,776.0100743,0
2018-09-07T09:41:50.537010,190.2103071,777.5044325,0
2018-09-07T09:41:52.010958,190.4411091,766.5634829,0
2018-09-07T09:41:52.537035,191.3600209,781.8087218,0
2018-09-07T09:41:54.010969,192.821087,783.4455323,0
2018-09-07T09:41:54.537023,193.1010324,783.3304024,0
2018-09-07T09:41:56.010971,190.7856056,806.3371004,0
2018-09-07T09:41:56.537042,190.5466147,795.8302487,0
2018-09-07T09:41:58.010948,193.2291488,810.5709977,0
2018-09-07T09:41:58.537038,192.2540876,811.255749,0
2018-09-07T09:42:00.010965,191.1279761,803.3656301,0
2018-09-07T09:42:00.537020,191.9637497,803.0942309,0
2018-09-07T09:42:02.010957,190.8447366,773.0558636,0
2018-09-07T09:42:02.537044,191.7047541,800.6197316,0
2018-09-07T09:42:04.010957,192.4396767,804.2205586,0
2018-09-07T09:42:04.537020,191.6155055,776.8753359,0
2018-09-07T09:42:06.010993,191.6130504,805.1973173,0
2018-09-07T09:42:06.537037,190.9812395,802.4158322,0
2018-09-07T09:42:08.010972,190.6722011,808.9945529,0
2018-09-07T09:42:08.537017,191.0107414,806.4191043,0
2018-09-07T09:42:10.010994,191.1335966,763.8199725,0
2018-09-07T09:42:10.537012,191.0932357,784.5329802,0
2018-09-07T09:42:12.010982,190.9177687,772.8018358,0
2018-09-07T09:42:12.537519,191.5310193,760.8256421,0
2018-09-07T09:42:14.010999,191.4824758,801.3664556,0
2018-09-07T09:42:14.537021,191.0553331,798.298876,0
2018-09-07T09:42:16.010980,191.9311603,812.3014935,0
2018-09-07T09:42:16.537024,191.6008888,813.110971,0
2018-09-07T09:42:18.010960,191.7291195,808.127802,0
2018-09-07T09:42:18.537037,192.1545775,808.4650962,0
2018-09-07T09:42:20.010999,191.2076839,775.4449168,0
2018-09-07T09:42:20.537062,191.078707,808.4692987,0
2018-09-07T09:42:22.010960,190.9129687,811.0708843,0
2018-09-07T09:42:22.537016,190.9092608,777.3438208,0
2018-09-07T09:42:24.010952,190.2499134,807.1913117,0
2018-09-07T09:42:24.537038,190.2673905,813.3408364,0
2018-09-07T09:42:26.010965,190.6579532,812.9722373,0
2018-09-07T09:42:26.537001,190.8986652,806.4185486,0
2018-09-07T09:42:28.010963,191.2364134,799.8103301,0
2018-09-07T09:42:28.537050,190.9222818,801.8126734,0
2018-09-07T09:42:30.010967,190.0630425,758.2776378,0
2018-09-07T09:42:30.537051,189.7973222,771.2919073,0
2018-09-07T09:42:32.010950,190.2826682,787.4363705,0
2018-09-07T09:42:32.537502,190.629398,765.93979,0
2018-09-07T09:42:34.010985,190.8837072,802.3916172,0
